file,is_test,severity,confidence,pattern,title,location,what_was_found
android\guava\src\com\google\common\collect\StandardTable.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,retainAll (line 991),Loop at line 991 is nested at depth 4 and also performs repeated lookup or transformation work.
android\guava\src\com\google\common\collect\Streams.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,line 900,Loop at line 900 is nested at depth 2 and also performs repeated lookup or transformation work.
android\guava\src\com\google\common\escape\ArrayBasedEscaperMap.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,createReplacementArray (line 74),Loop at line 74 is nested at depth 2 and also performs repeated lookup or transformation work.
android\guava\src\com\google\common\escape\Platform.java,False,High,High,concurrency-misuse,Direct thread creation,Platform (line 42),Line 42 creates a thread directly.
android\guava\src\com\google\common\eventbus\Dispatcher.java,False,High,High,concurrency-misuse,Direct thread creation,line 81,Line 81 creates a thread directly.
android\guava\src\com\google\common\eventbus\Dispatcher.java,False,High,High,concurrency-misuse,Direct thread creation,line 91,Line 91 creates a thread directly.
android\guava\src\com\google\common\eventbus\SubscriberRegistry.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,getSubscribers (line 131),Loop at line 131 is nested at depth 2 and also performs repeated lookup or transformation work.
android\guava\src\com\google\common\eventbus\SubscriberRegistry.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,register (line 77),Loop at line 77 is nested at depth 2 and also performs repeated lookup or transformation work.
android\guava\src\com\google\common\eventbus\SubscriberRegistry.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,unregister (line 97),Loop at line 97 is nested at depth 2 and also performs repeated lookup or transformation work.
android\guava\src\com\google\common\eventbus\SubscriberRegistry.java,False,Low,Medium,allocation-pressure,String concatenation in loop,unregister (line 97),Loop at line 97 builds strings through repeated concatenation.
android\guava\src\com\google\common\graph\EndpointPairIterator.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,line 125,Loop at line 125 is nested at depth 3 and also performs repeated lookup or transformation work.
android\guava\src\com\google\common\graph\EndpointPairIterator.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,line 131,Loop at line 131 is nested at depth 4 and also performs repeated lookup or transformation work.
android\guava\src\com\google\common\graph\Graphs.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,Graphs (line 105),Loop at line 105 is nested at depth 2 and also performs repeated lookup or transformation work.
android\guava\src\com\google\common\graph\Graphs.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,Graphs (line 549),Loop at line 549 is nested at depth 2 and also performs repeated lookup or transformation work.
android\guava\src\com\google\common\graph\Graphs.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,Graphs (line 550),Loop at line 550 is nested at depth 3 and also performs repeated lookup or transformation work.
android\guava\src\com\google\common\graph\Graphs.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,Graphs (line 576),Loop at line 576 is nested at depth 2 and also performs repeated lookup or transformation work.
android\guava\src\com\google\common\graph\Graphs.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,Graphs (line 577),Loop at line 577 is nested at depth 3 and also performs repeated lookup or transformation work.
android\guava\src\com\google\common\graph\Graphs.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,Graphs (line 607),Loop at line 607 is nested at depth 2 and also performs repeated lookup or transformation work.
android\guava\src\com\google\common\graph\Graphs.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,Graphs (line 608),Loop at line 608 is nested at depth 3 and also performs repeated lookup or transformation work.
android\guava\src\com\google\common\graph\Traverser.java,False,High,Medium,chatty-io,Remote or service call inside loop,inGraph (line 370),"Loop at line 370 contains calls that look like repository, client, network, or database access."
android\guava\src\com\google\common\hash\AbstractByteHasher.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,update (line 59),Loop at line 59 is nested at depth 3 and also performs repeated lookup or transformation work.
android\guava\src\com\google\common\hash\AbstractHasher.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,putBytes (line 86),Loop at line 86 is nested at depth 3 and also performs repeated lookup or transformation work.
android\guava\src\com\google\common\hash\AbstractStreamingHasher.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,putBytesInternal (line 121),Loop at line 121 is nested at depth 2 and also performs repeated lookup or transformation work.
android\guava\src\com\google\common\hash\BloomFilterStrategies.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,line 134,Loop at line 134 is nested at depth 3 and also performs repeated lookup or transformation work.
android\guava\src\com\google\common\hash\BloomFilterStrategies.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,line 81,Loop at line 81 is nested at depth 3 and also performs repeated lookup or transformation work.
android\guava\src\com\google\common\hash\BloomFilterStrategies.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,putAll (line 264),Loop at line 264 is nested at depth 3 and also performs repeated lookup or transformation work.
android\guava\src\com\google\common\hash\BloomFilterStrategies.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,toPlainArray (line 222),Loop at line 222 is nested at depth 3 and also performs repeated lookup or transformation work.
android\guava\src\com\google\common\hash\Crc32cHashFunction.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,processRemaining (line 108),Loop at line 108 is nested at depth 3 and also performs repeated lookup or transformation work.
android\guava\src\com\google\common\hash\LittleEndianByteArray.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,getUnsafe (line 198),Loop at line 198 is nested at depth 5 and also performs repeated lookup or transformation work.
android\guava\src\com\google\common\hash\Murmur3_32HashFunction.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,putBytes (line 325),Loop at line 325 is nested at depth 3 and also performs repeated lookup or transformation work.
android\guava\src\com\google\common\hash\Murmur3_32HashFunction.java,False,Medium,Medium,data-movement-bloat,Payload construction inside loop,hashString (line 179),"Loop at line 179 serializes, materializes, or expands payload-like objects during iteration."
android\guava\src\com\google\common\hash\Murmur3_32HashFunction.java,False,Medium,Medium,data-movement-bloat,Payload construction inside loop,putString (line 375),"Loop at line 375 serializes, materializes, or expands payload-like objects during iteration."
android\guava\src\com\google\common\hash\SipHashFunction.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,processRemaining (line 140),Loop at line 140 is nested at depth 3 and also performs repeated lookup or transformation work.
android\guava\src\com\google\common\hash\Striped64.java,False,High,High,concurrency-misuse,Direct thread creation,line 134,Line 134 creates a thread directly.
android\guava\src\com\google\common\hash\Striped64.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,getUnsafe (line 305),Loop at line 305 is nested at depth 5 and also performs repeated lookup or transformation work.
android\guava\src\com\google\common\io\BaseEncoding.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,canDecode (line 1186),Loop at line 1186 is nested at depth 3 and also performs repeated lookup or transformation work.
android\guava\src\com\google\common\io\BaseEncoding.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,ignoringReader (line 1067),Loop at line 1067 is nested at depth 5 and also performs repeated lookup or transformation work.
android\guava\src\com\google\common\io\BaseEncoding.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,line 1198,Loop at line 1198 is nested at depth 3 and also performs repeated lookup or transformation work.
android\guava\src\com\google\common\io\BaseEncoding.java,False,Low,Medium,allocation-pressure,String concatenation in loop,decodingStream (line 793),Loop at line 793 builds strings through repeated concatenation.
android\guava\src\com\google\common\io\ByteSource.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,ByteSource (line 707),Loop at line 707 is nested at depth 3 and also performs repeated lookup or transformation work.
android\guava\src\com\google\common\io\CharSource.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,CharSource (line 722),Loop at line 722 is nested at depth 3 and also performs repeated lookup or transformation work.
android\guava\src\com\google\common\io\Files.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,Files (line 744),Loop at line 744 is nested at depth 2 and also performs repeated lookup or transformation work.
